lane,shipment_count,total_emissions,average_emissions,average_utilization,average_speed_kmph,average_transit_time_hrs,average_co2_per_ton_km,hotspot_tag,recommendation_summary
Raipur - Cuttack,10,8666.3,866.63,74.2,47.17,38.33,0.0742948,Normal,Monitor performance
Raipur - Darbhanga,9,13540.8,1504.53333333333,76.1111111111111,48.9222222222222,54.1666666666667,0.0397083333333333,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Raipur - Davangere,13,12262.6,943.276923076923,75.4615384615385,51.2,39.1230769230769,0.0518564615384615,Normal,Monitor performance
Raipur - Dehradun,9,5135.9,570.655555555556,74.7777777777778,50.3222222222222,38.1666666666667,0.0234923333333333,Normal,Monitor performance
Raipur - Delhi,13,7871.7,605.515384615385,65.4615384615385,47.3153846153846,32.8076923076923,0.0468498461538462,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Dhanbad,17,4513,265.470588235294,70.7647058823529,50.0470588235294,15.0647058823529,0.0523856470588235,Normal,Monitor performance
Raipur - Durgapur,6,2278.7,379.783333333333,81.5,49.1666666666667,18.3333333333333,0.0418356666666667,Normal,Monitor performance
Raipur - Erode,10,14113.3,1411.33,63.8,55.66,46.1,0.0676267,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Raipur - Faridabad,6,5681.4,946.9,63.6666666666667,48.15,50.0166666666667,0.0479093333333333,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Ghaziabad,14,5059.1,361.364285714286,67.0714285714286,49.1928571428571,18.4714285714286,0.0532135,Normal,Monitor performance
Raipur - Guntur,9,3374,374.888888888889,80,54.5777777777778,20.2666666666667,0.0494106666666667,Normal,Monitor performance
Raipur - Gurgaon,5,2337.9,467.58,67,46.6,19.06,0.0442908,Normal,Monitor performance
Raipur - Gwalior,11,13055.3,1186.84545454545,68.7272727272727,53.5636363636364,37.0454545454546,0.084989,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Raipur - Haridwar,9,8051.6,894.622222222222,63.3333333333333,51.0777777777778,36.3777777777778,0.0696156666666667,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Hassan,9,10758.5,1195.38888888889,66.5555555555556,54.9666666666667,47.7444444444444,0.0632031111111111,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Raipur - Hisar,8,1215.4,151.925,71.875,51.075,9.65,0.02922775,Normal,Monitor performance
Raipur - Hoshangabad,13,13486.8,1037.44615384615,73.5384615384615,51.2,37.0923076923077,0.0822340769230769,Normal,Monitor performance
Raipur - Hyderabad,11,1927.8,175.254545454546,69.7272727272727,52.4,11.3818181818182,0.0445222727272727,Normal,Monitor performance
Raipur - Imphal,12,15619.7,1301.64166666667,70.6666666666667,48.3666666666667,49.6166666666667,0.0574335833333333,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Raipur - Indore,7,6213.3,887.614285714286,54.8571428571429,56.6857142857143,32.3428571428571,0.0359895714285714,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Itanagar,11,6067.1,551.554545454546,70,50.5090909090909,30.4636363636364,0.0271397272727273,Normal,Monitor performance
Raipur - Jabalpur,12,12823.8,1068.65,65.75,50,45.3416666666667,0.07069675,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Jaipur,8,9209.8,1151.225,70.25,52.3875,42.5375,0.064413375,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Raipur - Jalandhar,8,9295.7,1161.9625,66,51.9625,45.1875,0.04617175,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Raipur - Jammu,18,5559.7,308.872222222222,64.7222222222222,50.0722222222222,18.6111111111111,0.0530527777777778,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Jharsuguda,14,9739.4,695.671428571429,67.0714285714286,51.0071428571429,26.1285714285714,0.0628646428571429,Normal,Monitor performance
Raipur - Jodhpur,9,15490.7,1721.18888888889,70.3333333333333,53.4444444444444,53.4,0.0865616666666667,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Raipur - Kakinada,11,3123.5,283.954545454545,71.7272727272727,49.1363636363636,20.7818181818182,0.0420436363636364,Normal,Monitor performance
Raipur - Kanpur,8,8169.2,1021.15,75.25,51.4875,56.525,0.040958625,Normal,Monitor performance
Raipur - Karnal,9,2891.5,321.277777777778,68.3333333333333,43.9888888888889,23.9444444444444,0.0254226666666667,Normal,Monitor performance
Raipur - Karur,10,12000.2,1200.02,67,52.07,41.28,0.03772,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Raipur - Katni,15,18843.6,1256.24,65.6,48.6133333333333,47.7333333333333,0.0767912,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Raipur - Khandwa,15,5424.5,361.633333333333,72.8666666666667,51.8666666666667,16.9333333333333,0.0397448666666667,Normal,Monitor performance
Raipur - Kharagpur,10,1356.9,135.69,74.1,49.01,10.64,0.0421781,Normal,Monitor performance
Raipur - Kochi,10,8297.2,829.72,62.8,49.06,37.83,0.0428676,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Kolhapur,21,3822.7,182.033333333333,74.6190476190476,50.3761904761905,12.1380952380952,0.0490102857142857,Normal,Monitor performance
Raipur - Kolkata,6,3867.6,644.6,65.6666666666667,44.7166666666667,22.9666666666667,0.0358405,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Korba,8,4761,595.125,64.875,49.0375,29.55,0.045546625,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Kota,10,8076.5,807.65,66.5,54.69,45.92,0.0263841,Normal,Monitor performance
Raipur - Lucknow,13,11326.6,871.276923076923,70,48.5153846153846,33.4692307692308,0.0613102307692308,Normal,Monitor performance
Raipur - Ludhiana,9,5685.7,631.744444444444,61.5555555555556,51.2333333333333,30.1222222222222,0.0345494444444445,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Madurai,8,3900.2,487.525,69.625,52.2625,21.8625,0.06508775,Normal,Monitor performance
Raipur - Mangalore,11,15816.9,1437.9,70.9090909090909,55.9090909090909,42.2,0.0454661818181818,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Raipur - Meerut,11,5308.6,482.6,63.1818181818182,52.5727272727273,25.5090909090909,0.0630902727272727,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Mumbai,12,13115.2,1092.93333333333,73.6666666666667,50.325,40.9916666666667,0.0526483333333333,Normal,Monitor performance
Raipur - Nagpur,8,5577.3,697.1625,72.625,48.55,27.125,0.061371875,Normal,Monitor performance
Raipur - Nashik,7,7575,1082.14285714286,68.1428571428571,46.8714285714286,43.4142857142857,0.0533531428571429,Normal,Monitor performance
Raipur - Nellore,7,9255.4,1322.2,71.7142857142857,51.1571428571429,52.7571428571429,0.0483238571428571,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Raipur - Noida,9,5596.9,621.877777777778,65.4444444444444,50.0555555555556,32.1111111111111,0.0422983333333333,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Panipat,18,8566.1,475.894444444444,66,49.4555555555556,21.3222222222222,0.0622202777777778,Normal,Monitor performance
Raipur - Patna,7,1549.9,221.414285714286,68.1428571428571,49.9571428571429,15.8857142857143,0.081573,Normal,Monitor performance
Raipur - Prayagraj,9,7884.8,876.088888888889,63.3333333333333,50.1888888888889,34.2333333333333,0.0383494444444444,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Pune,10,12192.4,1219.24,70.6,49.45,42.39,0.0954263,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Raipur - Purnia,8,3154.9,394.3625,67.75,49.4,21.0375,0.0451925,Normal,Monitor performance
Raipur - Rajkot,16,6938.4,433.65,71.4375,49.59375,20.28125,0.0519665625,Normal,Monitor performance
Raipur - Ranchi,8,6855.7,856.9625,73.125,47.275,40.075,0.046766125,Normal,Monitor performance
Raipur - Ratlam,11,459.5,41.7727272727273,68.9090909090909,49.5090909090909,5.35454545454545,0.069771,Normal,Monitor performance
Raipur - Rourkela,8,9229.2,1153.65,65.25,53.375,45.6375,0.07511475,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Raipur - Sagar,9,4238.3,470.922222222222,71.2222222222222,50.4777777777778,22.3111111111111,0.0504876666666667,Normal,Monitor performance
Raipur - Salem,11,2359.6,214.509090909091,72.1818181818182,50.1363636363636,12.0363636363636,0.0561157272727273,Normal,Monitor performance
Raipur - Sangli,11,11275.9,1025.08181818182,68.3636363636364,51.3090909090909,50.2363636363636,0.0506349090909091,Normal,Monitor performance
Raipur - Shimla,7,1679.8,239.971428571429,61.7142857142857,50.5428571428571,16.7714285714286,0.0327422857142857,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Siliguri,10,10513.8,1051.38,66.9,51.79,45.22,0.0371819,Normal,Monitor performance
Raipur - Sonipat,9,2862.8,318.088888888889,61.4444444444444,47.1,23.5666666666667,0.0473863333333333,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Srinagar,11,7031.9,639.263636363636,61.6363636363636,52.5818181818182,27.4454545454545,0.0885911818181818,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Surat,11,8043.4,731.218181818182,66.7272727272727,47.0818181818182,34.7,0.0541318181818182,Normal,Monitor performance
Raipur - Thiruvananthapuram,7,2413,344.714285714286,60.7142857142857,53.0285714285714,15.6285714285714,0.045305,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Tiruppur,7,6523.7,931.957142857143,73.1428571428571,54.7,38.3,0.0428817142857143,Normal,Monitor performance
Raipur - Trichy,15,12695,846.333333333333,68.8,48.5933333333333,46.7666666666667,0.0295824,Normal,Monitor performance
Raipur - Udaipur,6,5448.3,908.05,69.6666666666667,50.2333333333333,51.6,0.036349,Normal,Monitor performance
Raipur - Ujjain,10,4845.1,484.51,78.9,47.32,25.16,0.0339559,Normal,Monitor performance
Raipur - Vadodara,10,8142.1,814.21,73.2,51.26,40.1,0.0327797,Normal,Monitor performance
Raipur - Varanasi,12,8754.1,729.508333333333,59,51.9666666666667,29.825,0.0472353333333333,Low Utilization Lane,Improve load planning and shipment consolidation
Raipur - Vidisha,17,23282.6,1369.56470588235,73.8823529411765,47.1588235294118,62.2705882352941,0.0768591764705882,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Raipur - Visakhapatnam,14,14380.1,1027.15,73.5,50.1928571428571,38.6928571428571,0.0547689285714286,Normal,Monitor performance
Raipur - Warangal,13,3910,300.769230769231,70.1538461538462,48.1846153846154,18.3,0.0580417692307692,Normal,Monitor performance
Raipur - Wardha,7,3090.9,441.557142857143,72.8571428571429,48.5428571428571,28.1857142857143,0.0290702857142857,Normal,Monitor performance
Raipur - Yavatmal,13,3102.5,238.653846153846,74.8461538461538,49.4307692307692,13.7384615384615,0.0452113076923077,Normal,Monitor performance
Rajkot - Agartala,8,4687.6,585.95,68.375,47,25.2625,0.061310625,Normal,Monitor performance
Rajkot - Agra,10,6804.9,680.49,77.8,48.38,26.66,0.0777192,Normal,Monitor performance
Rajkot - Aizawl,10,4071.5,407.15,74.1,51.29,21.54,0.0374435,Normal,Monitor performance
Rajkot - Ajmer,8,874.7,109.3375,66.625,52.0125,11.3,0.014485625,Normal,Monitor performance
Rajkot - Akola,13,2566.4,197.415384615385,71.8461538461538,46.3769230769231,12.3769230769231,0.0269002307692308,Normal,Monitor performance
Rajkot - Alwar,6,5508.2,918.033333333333,72.5,54,36.45,0.0567471666666667,Normal,Monitor performance
Rajkot - Ambala,10,1355.5,135.55,69.1,50.44,8.19,0.0712359,Normal,Monitor performance
Rajkot - Amritsar,7,4164.9,594.985714285714,76.8571428571429,54.1285714285714,24.5142857142857,0.0632055714285714,Normal,Monitor performance
Rajkot - Anantapur,7,5473.1,781.871428571429,72,51.0857142857143,31.4,0.0516738571428572,Normal,Monitor performance
Rajkot - Aurangabad,13,9410.1,723.853846153846,69.0769230769231,47.3923076923077,24.5769230769231,0.0652443076923077,Normal,Monitor performance
Rajkot - Ballari,14,6651,475.071428571429,66.7857142857143,52.1642857142857,20.2285714285714,0.0619095,Normal,Monitor performance
Rajkot - Bangalore,12,5716.3,476.358333333333,66.25,44.625,25.5833333333333,0.0439633333333333,Normal,Monitor performance
Rajkot - Bareilly,4,2806.1,701.525,66,52.8,26.25,0.04976225,Normal,Monitor performance
Rajkot - Belagavi,8,4817.1,602.1375,70.125,50.4,33.3625,0.025190625,Normal,Monitor performance
Rajkot - Belgaum,6,2817.9,469.65,69.1666666666667,48.9666666666667,18.8833333333333,0.0752061666666667,Normal,Monitor performance
Rajkot - Bhubaneswar,11,9525.4,865.945454545455,69.8181818181818,48.3272727272727,30.3272727272727,0.0581484545454545,Normal,Monitor performance
Rajkot - Bikaner,1,779.1,779.1,48,53.8,24.4,0.067547,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Bilaspur,12,5307.3,442.275,72.5,50.925,25.6416666666667,0.0276250833333333,Normal,Monitor performance
Rajkot - Bokaro,8,4742.2,592.775,78.625,50.2,20.425,0.07114075,Normal,Monitor performance
Rajkot - Burhanpur,14,7022.2,501.585714285714,73.7142857142857,51.9142857142857,20.2142857142857,0.0631742857142857,Normal,Monitor performance
Rajkot - Chennai,11,11337.9,1030.71818181818,71.6363636363636,50.5909090909091,42.8272727272727,0.066443,Normal,Monitor performance
Rajkot - Cuttack,16,10367.3,647.95625,69.3125,51.06875,27.75,0.0381204375,Normal,Monitor performance
Rajkot - Darbhanga,15,15739.4,1049.29333333333,71,48.1666666666667,44.54,0.0563984666666667,Normal,Monitor performance
Rajkot - Davangere,13,9422.1,724.776923076923,77,54.3153846153846,31.9846153846154,0.0542663076923077,Normal,Monitor performance
Rajkot - Dehradun,9,5010.7,556.744444444444,64.2222222222222,53.1666666666667,30.1222222222222,0.0577312222222222,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Delhi,12,10943,911.916666666667,72,52.7916666666667,32.5083333333333,0.0575825833333333,Normal,Monitor performance
Rajkot - Dhanbad,9,2315.3,257.255555555556,70.4444444444444,52,16.5444444444444,0.0742963333333333,Normal,Monitor performance
Rajkot - Durgapur,11,7429.8,675.436363636364,68,50.6636363636364,27.1090909090909,0.0791810909090909,Normal,Monitor performance
Rajkot - Erode,11,11154,1014,69.4545454545455,54.5090909090909,32.5454545454546,0.0425407272727273,Normal,Monitor performance
Rajkot - Ghaziabad,4,428.7,107.175,66,51.55,8.325,0.03469325,Normal,Monitor performance
Rajkot - Guntur,7,2401.9,343.128571428571,69.4285714285714,55.4285714285714,12.5,0.0679607142857143,Normal,Monitor performance
Rajkot - Gwalior,7,3159,451.285714285714,72.8571428571429,50.1142857142857,22.8857142857143,0.0385484285714286,Normal,Monitor performance
Rajkot - Haldia,18,17291.3,960.627777777778,71.1666666666667,46.95,38.05,0.0530671111111111,Normal,Monitor performance
Rajkot - Haridwar,16,9902.5,618.90625,66.125,45,27.6875,0.04775225,Normal,Monitor performance
Rajkot - Hassan,11,8772.1,797.463636363636,72.7272727272727,47.8818181818182,38.9636363636364,0.0622699090909091,Normal,Monitor performance
Rajkot - Hisar,9,2199.7,244.411111111111,66.8888888888889,44.8222222222222,15.5333333333333,0.0759262222222222,Normal,Monitor performance
Rajkot - Hoshangabad,10,8040.8,804.08,68.5,53.82,28.81,0.0681076,Normal,Monitor performance
Rajkot - Hubli,6,2634.4,439.066666666667,74.3333333333333,44.5333333333333,33.7333333333333,0.0337466666666667,Normal,Monitor performance
Rajkot - Hyderabad,7,2890,412.857142857143,77.4285714285714,50.1714285714286,25.4428571428571,0.0288745714285714,Normal,Monitor performance
Rajkot - Imphal,9,9790.3,1087.81111111111,68.6666666666667,48.0222222222222,41.0444444444444,0.0593521111111111,Normal,Monitor performance
Rajkot - Indore,14,5737,409.785714285714,65.9285714285714,53.1214285714286,22.1571428571429,0.0575193571428571,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Itanagar,10,7234.2,723.42,75.7,49.79,33.57,0.0888078,Normal,Monitor performance
Rajkot - Jaipur,10,6245.9,624.59,66.9,49.36,29.03,0.0696917,Normal,Monitor performance
Rajkot - Jalandhar,12,9249,770.75,74.3333333333333,51.05,31.875,0.07470225,Normal,Monitor performance
Rajkot - Jammu,13,8905.8,685.061538461538,69.3076923076923,52.0923076923077,24.6230769230769,0.0723047692307692,Normal,Monitor performance
Rajkot - Jharsuguda,7,1490.4,212.914285714286,59.7142857142857,50.0428571428571,13.3,0.0626065714285714,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Jodhpur,9,11538.1,1282.01111111111,68.4444444444444,49.8222222222222,51.2,0.0547318888888889,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rajkot - Kanpur,10,12274.5,1227.45,71.9,44.18,48.95,0.0625324,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rajkot - Karnal,9,4245.1,471.677777777778,71.2222222222222,53.2111111111111,19.6111111111111,0.0433097777777778,Normal,Monitor performance
Rajkot - Karur,10,8377.2,837.72,62.9,43.98,39.31,0.0642366,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Katni,11,9991.2,908.290909090909,76.4545454545455,53.7909090909091,31.8818181818182,0.0826569090909091,Normal,Monitor performance
Rajkot - Kharagpur,16,5798.6,362.4125,64.5,49.2375,14.85625,0.1110376875,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Kochi,16,7866,491.625,75.625,51.78125,21.0625,0.0548813125,Normal,Monitor performance
Rajkot - Kolhapur,9,5413.7,601.522222222222,71.6666666666667,48.3444444444445,28.5555555555556,0.0750653333333333,Normal,Monitor performance
Rajkot - Kolkata,11,2039,185.363636363636,74.3636363636364,49.5636363636364,12.2090909090909,0.065329,Normal,Monitor performance
Rajkot - Kota,6,9307.6,1551.26666666667,74.3333333333333,50.4,44.7166666666667,0.109222833333333,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rajkot - Lucknow,14,14974.4,1069.6,70.8571428571429,51.5785714285714,33.6857142857143,0.0372745714285714,Normal,Monitor performance
Rajkot - Ludhiana,15,6532.9,435.526666666667,69,54.8,19.9533333333333,0.0606408,Normal,Monitor performance
Rajkot - Madurai,11,4080.1,370.918181818182,81,51.1909090909091,15.1727272727273,0.0600864545454545,Normal,Monitor performance
Rajkot - Meerut,7,3244.4,463.485714285714,75,53.5,23.0714285714286,0.0600717142857143,Normal,Monitor performance
Rajkot - Moradabad,9,638.6,70.9555555555556,73.8888888888889,45.1,6.77777777777778,0.0310947777777778,Normal,Monitor performance
Rajkot - Mumbai,9,3491.9,387.988888888889,77.5555555555556,49.2333333333333,28.8111111111111,0.0411937777777778,Normal,Monitor performance
Rajkot - Nagpur,9,1922.3,213.588888888889,70,50.6111111111111,11.8222222222222,0.0427802222222222,Normal,Monitor performance
Rajkot - Nashik,14,6483.2,463.085714285714,68.3571428571429,51.25,23.8214285714286,0.0420877857142857,Normal,Monitor performance
Rajkot - Nellore,10,11800.1,1180.01,67.9,49.75,43.57,0.0573871,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rajkot - Noida,9,6418.2,713.133333333333,74.7777777777778,50.6222222222222,27.0222222222222,0.0858676666666667,Normal,Monitor performance
Rajkot - Panipat,11,1735.1,157.736363636364,66.0909090909091,47.9272727272727,8.75454545454545,0.0552897272727273,Normal,Monitor performance
Rajkot - Patna,9,5270.9,585.655555555556,66.8888888888889,49.7333333333333,26.1555555555556,0.0576225555555556,Normal,Monitor performance
Rajkot - Prayagraj,5,1721.5,344.3,58.8,49.58,20.54,0.0328386,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Pune,14,10165,726.071428571429,77.7142857142857,50.9357142857143,29.8,0.0519718571428571,Normal,Monitor performance
Rajkot - Purnia,7,6536.5,933.785714285714,67.4285714285714,46.1,40,0.0774047142857143,Normal,Monitor performance
Rajkot - Raipur,9,4367.1,485.233333333333,71.6666666666667,50.7555555555556,20.0444444444444,0.0427138888888889,Normal,Monitor performance
Rajkot - Ranchi,6,3816.8,636.133333333333,63.5,55.6333333333333,22.8333333333333,0.0307661666666667,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Ratlam,7,3648.9,521.271428571429,74.1428571428571,46.0714285714286,23.3714285714286,0.0393415714285714,Normal,Monitor performance
Rajkot - Rohtak,12,9849.2,820.766666666667,68.3333333333333,53.7833333333333,27.9333333333333,0.0581776666666667,Normal,Monitor performance
Rajkot - Rourkela,14,9475.3,676.807142857143,72.3571428571429,49.2571428571429,33.3642857142857,0.034917,Normal,Monitor performance
Rajkot - Sagar,11,4896.1,445.1,69.3636363636364,49.1090909090909,18.6636363636364,0.0896337272727273,Normal,Monitor performance
Rajkot - Salem,10,3285.6,328.56,58,49.39,19.79,0.0385316,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Sangli,8,7732.3,966.5375,64.625,43.975,44.75,0.06198475,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Satna,18,15267.9,848.216666666667,75.7222222222222,53.55,32.95,0.0530516111111111,Normal,Monitor performance
Rajkot - Shimla,13,4148.4,319.107692307692,71.7692307692308,49.8,16.3461538461539,0.0369178461538462,Normal,Monitor performance
Rajkot - Silchar,12,13290.4,1107.53333333333,73.1666666666667,50,43.8333333333333,0.0715485,Normal,Monitor performance
Rajkot - Siliguri,7,4293.1,613.3,64.8571428571429,44.7142857142857,46.6571428571429,0.0237192857142857,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Solapur,14,6217.5,444.107142857143,66.7857142857143,51.5,26.2928571428571,0.043197,Normal,Monitor performance
Rajkot - Sonipat,13,7816.6,601.276923076923,59.6923076923077,55.0076923076923,24.9153846153846,0.0762614615384615,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Surat,8,2691.2,336.4,69.5,45.1125,18.6625,0.074916375,Normal,Monitor performance
Rajkot - Thiruvananthapuram,8,3075.5,384.4375,76.5,48.3125,21.075,0.066157875,Normal,Monitor performance
Rajkot - Tirunelveli,15,6693.5,446.233333333333,70.2,50.42,21.22,0.0685011333333333,Normal,Monitor performance
Rajkot - Tirupati,11,5501.1,500.1,64.4545454545455,51.2727272727273,31.1818181818182,0.0527644545454545,Low Utilization Lane,Improve load planning and shipment consolidation
Rajkot - Tiruppur,14,9588.6,684.9,70.6428571428571,49.2214285714286,26.8928571428571,0.0695611428571429,Normal,Monitor performance
Rajkot - Trichy,8,5613.4,701.675,70.5,55.1,31.15,0.046851375,Normal,Monitor performance
Rajkot - Tuticorin,13,4061.6,312.430769230769,70.5384615384615,49.5538461538462,16.6769230769231,0.0488791538461539,Normal,Monitor performance
Rajkot - Ujjain,8,5291.1,661.3875,72.75,46.5,32.125,0.04748925,Normal,Monitor performance
Rajkot - Vadodara,7,3457.1,493.871428571429,67,44.3,37.6857142857143,0.0271941428571429,Normal,Monitor performance
Rajkot - Vidisha,14,14609.8,1043.55714285714,74.2142857142857,50.0071428571429,43.6928571428571,0.0558525714285714,Normal,Monitor performance
Rajkot - Vijayawada,15,6142.1,409.473333333333,69.5333333333333,49.0866666666667,18.8066666666667,0.0575253333333333,Normal,Monitor performance
Rajkot - Visakhapatnam,6,2456.2,409.366666666667,76.6666666666667,56.3333333333333,21.7833333333333,0.0463843333333333,Normal,Monitor performance
Rajkot - Warangal,10,4650.8,465.08,73.2,46.09,23.05,0.0450183,Normal,Monitor performance
Rajkot - Wardha,7,3364,480.571428571429,74,48.0285714285714,17.3857142857143,0.076109,Normal,Monitor performance
Ranchi - Agartala,7,6974,996.285714285714,81.4285714285714,53.2857142857143,40.5571428571429,0.0332,Normal,Monitor performance
Ranchi - Agra,16,18266.9,1141.68125,67.625,47.44375,50.0375,0.0677910625,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ranchi - Ahmedabad,8,1958.9,244.8625,64.25,47.3625,14.3125,0.054781125,Low Utilization Lane,Improve load planning and shipment consolidation
Ranchi - Aizawl,8,1196.3,149.5375,71.875,46.675,13.5875,0.0281265,Normal,Monitor performance
Ranchi - Akola,15,13294,886.266666666667,75.2666666666667,49.8,31.0733333333333,0.0513778666666667,Normal,Monitor performance
Ranchi - Alwar,13,17730.7,1363.9,69.5384615384615,51.2615384615385,51.9153846153846,0.0757130769230769,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ranchi - Ambala,9,5535.9,615.1,78,48.0222222222222,30.3555555555556,0.0686352222222222,Normal,Monitor performance
Ranchi - Amritsar,10,9726.7,972.67,69.7,47.65,47.92,0.0242003,Normal,Monitor performance
Ranchi - Anantapur,7,980,140,67.8571428571429,55.1571428571429,9.15714285714286,0.107742,Normal,Monitor performance
Ranchi - Asansol,15,7623.7,508.246666666667,69.0666666666667,49.7266666666667,21.6066666666667,0.0735797333333333,Normal,Monitor performance
Ranchi - Aurangabad,10,10442.9,1044.29,64.3,50.54,44.11,0.064411,Low Utilization Lane,Improve load planning and shipment consolidation
Ranchi - Ballari,11,9626.7,875.154545454546,72.8181818181818,54.1272727272727,30.1545454545455,0.0724906363636364,Normal,Monitor performance
Ranchi - Bangalore,8,1745.8,218.225,66.25,53.35,11.3375,0.031497375,Normal,Monitor performance
Ranchi - Bareilly,9,2474.4,274.933333333333,71.6666666666667,50.1111111111111,15.7333333333333,0.0342746666666667,Normal,Monitor performance
Ranchi - Belagavi,12,3146.9,262.241666666667,72.4166666666667,54.7416666666667,11.4666666666667,0.0764320833333333,Normal,Monitor performance
Ranchi - Belgaum,9,7895.6,877.288888888889,75,45.3888888888889,43.3111111111111,0.0549128888888889,Normal,Monitor performance
Ranchi - Bhopal,13,9483.5,729.5,69.9230769230769,50.2076923076923,27.6230769230769,0.0492610769230769,Normal,Monitor performance
Ranchi - Bhubaneswar,9,9468.3,1052.03333333333,73.6666666666667,48.6666666666667,48.4666666666667,0.0440077777777778,Normal,Monitor performance
Ranchi - Bikaner,8,9087.6,1135.95,71.5,55.9625,40.5125,0.0600665,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ranchi - Bilaspur,7,7148.1,1021.15714285714,78,46.4285714285714,49.7714285714286,0.0419405714285714,Normal,Monitor performance
Ranchi - Bokaro,6,1535.2,255.866666666667,75.8333333333333,50.5333333333333,13.1666666666667,0.0793953333333333,Normal,Monitor performance
Ranchi - Burhanpur,8,6698.3,837.2875,64.125,49.0125,32.5125,0.041212625,Low Utilization Lane,Improve load planning and shipment consolidation
Ranchi - Chandigarh,11,1223.6,111.236363636364,72.3636363636364,52.5727272727273,8.22727272727273,0.0643339090909091,Normal,Monitor performance
Ranchi - Chandrapur,10,3386.4,338.64,74.4,48.79,18.15,0.0959423,Normal,Monitor performance
Ranchi - Chennai,9,6568.7,729.855555555556,72.6666666666667,47.7666666666667,32.2555555555556,0.041971,Normal,Monitor performance
Ranchi - Coimbatore,6,7561.4,1260.23333333333,73.5,47.5833333333333,51.95,0.0426283333333333,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ranchi - Cuttack,4,1001.9,250.475,56,44.35,15.05,0.07328425,Low Utilization Lane,Improve load planning and shipment consolidation
Ranchi - Darbhanga,11,5010.3,455.481818181818,66.0909090909091,48.0909090909091,20.7545454545455,0.0604679090909091,Normal,Monitor performance
Ranchi - Davangere,8,3389.2,423.65,74.25,51.95,17.4375,0.049820625,Normal,Monitor performance
Ranchi - Dehradun,11,2165.9,196.9,68.8181818181818,47.9545454545455,15.0090909090909,0.0233177272727273,Normal,Monitor performance
Ranchi - Delhi,16,10773.2,673.325,64.4375,50.48125,30.60625,0.0749795,Low Utilization Lane,Improve load planning and shipment consolidation
Ranchi - Dhanbad,5,3526.4,705.28,69.2,49.6,28.42,0.039024,Normal,Monitor performance
Ranchi - Durgapur,7,6200.2,885.742857142857,66.4285714285714,47.2285714285714,36.0571428571429,0.035946,Normal,Monitor performance
