shipment_id,origin,destination,lane,date,distance_km,weight_ton,vehicle_type,fuel_type,utilization_percent,estimated_emissions_kg_co2e,traffic congestion,Age of vehicle,Engine size ( Capacity of liters of fuel)
SYNX003760,Guwahati,Jabalpur,Guwahati - Jabalpur,2024-02-29 00:00:00,1540,9.42530729914077,17mt openbody,Diesel,100,547.6,Medium,5,5.9
SYNX003761,Ghaziabad,Hyderabad,Ghaziabad - Hyderabad,2024-08-19 00:00:00,1574,7.78299423400058,17mt openbody,EV,94.2188076421997,937.7,High,5,5.9
SYNX003762,Patna,Kolkata,Patna - Kolkata,2024-06-04 00:00:00,586,21.1322649282755,24 MT OPENBODY,Diesel,68.0857370648186,879.4,Medium,8,8.9
SYNX003763,Bangalore,Panipat,Bangalore - Panipat,2024-07-24 00:00:00,2284,2.00746836790872,16mt openbody,EV,89.7806714436906,109.5,Medium,4,5
SYNX003764,Ludhiana,Madurai,Ludhiana - Madurai,2024-04-09 00:00:00,2930,3.81669791469007,16mt openbody,Diesel,95.0239860658542,100.2,Medium,4,5
SYNX003765,Madurai,Gwalior,Madurai - Gwalior,2024-09-20 00:00:00,2265,11.3301455618378,18mt open body,Diesel,96.5140434478665,747.3,Medium,6,7.2
SYNX003766,Mumbai,Delhi,Mumbai - Delhi,2024-08-29 00:00:00,1442,12.4683489583615,18mt open body,Diesel,68.7639730776184,651.9,Medium,6,7.2
SYNX003767,Jabalpur,Udaipur,Jabalpur - Udaipur,2024-11-08 00:00:00,821,7.88872301210874,17mt openbody,Diesel,60.0111690343555,492.1,Medium,5,5.9
SYNX003768,Prayagraj,Siliguri,Prayagraj - Siliguri,2024-10-28 00:00:00,837,9.76957999084914,17mt openbody,Diesel,95.7879036612281,1177.3,High,5,5.9
SYNX003769,Madurai,Aurangabad,Madurai - Aurangabad,2024-05-01 00:00:00,1432,1.50101133762333,16mt openbody,EV,53.2762653242404,106.6,High,4,5
SYNX003770,Visakhapatnam,Hyderabad,Visakhapatnam - Hyderabad,2024-04-07 00:00:00,629,4.49643393400232,16mt openbody,EV,62.1516659176609,252.8,Medium,4,5
SYNX003771,Pune,Udaipur,Pune - Udaipur,2024-06-27 00:00:00,843,11.7540999698692,18mt open body,Diesel,71.1945133521616,780.5,Medium,6,7.2
SYNX003772,Hubli,Faridabad,Hubli - Faridabad,2024-04-11 00:00:00,1835,2.74882787922597,16mt openbody,CNG,71.9905677752028,135.8,Medium,4,5
SYNX003773,Noida,Jabalpur,Noida - Jabalpur,2024-03-17 00:00:00,812,2.03378980218052,16mt openbody,EV,57.9298386811549,81.9,Medium,4,5
SYNX003774,Kanpur,Ranchi,Kanpur - Ranchi,2024-02-27 00:00:00,762,6.24352775594612,17mt openbody,CNG,51.1708492939569,183.2,Medium,5,5.9
SYNX003775,Lucknow,Raipur,Lucknow - Raipur,2024-03-25 00:00:00,783,3.2922039671252,16mt openbody,EV,66.887952758009,226.4,Medium,4,5
SYNX003776,Tirupati,Nashik,Tirupati - Nashik,2024-02-13 00:00:00,1159,2.14193986731603,16mt openbody,EV,55.6821897772372,122.4,Medium,4,5
SYNX003777,Bilaspur,Surat,Bilaspur - Surat,2024-12-06 00:00:00,1209,9.1091359752717,17mt openbody,Diesel,68.4303931116848,616.6,Medium,5,5.9
SYNX003778,Belgaum,Mumbai,Belgaum - Mumbai,2024-09-25 00:00:00,497,8.92417302549085,17mt openbody,Diesel,66.022477398457,336.8,Medium,5,5.9
SYNX003779,Kochi,Pune,Kochi - Pune,2024-01-08 00:00:00,1237,4.71015169752066,16mt openbody,Diesel,86.7972671372569,261.1,Medium,4,5
SYNX003780,Raipur,Jalandhar,Raipur - Jalandhar,2024-03-19 00:00:00,1590,17.1064836143808,18mt mxl,Diesel,100,1355.4,High,7,7.8
SYNX003781,Vijayawada,Kota,Vijayawada - Kota,2024-06-21 00:00:00,1360,11.4743347925614,18mt open body,Diesel,100,667.1,Medium,6,7.2
SYNX003782,Ranchi,Nagpur,Ranchi - Nagpur,2024-10-07 00:00:00,857,8.5291134431167,17mt openbody,EV,88.7676314373916,503.8,Medium,5,5.9
SYNX003783,Varanasi,Delhi,Varanasi - Delhi,2024-02-03 00:00:00,866,4.16528077970032,16mt openbody,EV,54.1567628502984,189.9,Medium,4,5
SYNX003784,Agra,Durgapur,Agra - Durgapur,2024-12-26 00:00:00,1274,5.48408068694537,16mt openbody,EV,84.4078374385633,389.8,High,4,5
SYNX003785,Thiruvananthapuram,Raipur,Thiruvananthapuram - Raipur,2024-08-17 00:00:00,1877,4.0819042630176,16mt openbody,CNG,91.6564947814763,147.2,Medium,4,5
SYNX003786,Jabalpur,Sonipat,Jabalpur - Sonipat,2024-03-15 00:00:00,889,1.93818762292513,16mt openbody,Diesel,65.087616307966,119.1,Medium,4,5
SYNX003787,Ahmedabad,Chandigarh,Ahmedabad - Chandigarh,2024-05-20 00:00:00,1192,5.84301285634218,16mt openbody,EV,74.329081597782,399.3,Medium,4,5
SYNX003788,Belgaum,Hyderabad,Belgaum - Hyderabad,2024-12-07 00:00:00,573,1.87769002439095,16mt openbody,Diesel,37.8995850848864,127.5,Medium,4,5
SYNX003789,Coimbatore,Jabalpur,Coimbatore - Jabalpur,2024-09-18 00:00:00,1738,29.0257414164228,24FT MA CONTAINER,Diesel,87.1198998892093,1172.9,Medium,8,8.9
SYNX003790,Panipat,Rajkot,Panipat - Rajkot,2024-01-06 00:00:00,1250,6.30345700626185,17mt openbody,EV,45.9938236839239,764.6,High,5,5.9
SYNX003791,Thiruvananthapuram,Varanasi,Thiruvananthapuram - Varanasi,2024-11-22 00:00:00,2467,2.17526811663367,16mt openbody,Diesel,67.0416370708471,147.4,Medium,4,5
SYNX003792,Jalandhar,Vadodara,Jalandhar - Vadodara,2024-01-24 00:00:00,1288,22.5498193527101,24 MT OPENBODY,Diesel,87.7620008039901,1730.7,High,8,8.9
SYNX003793,Vijayawada,Gwalior,Vijayawada - Gwalior,2024-10-06 00:00:00,1387,9.39179651284033,17mt openbody,EV,76.0517241908553,1328.3,High,5,5.9
SYNX003794,Udaipur,Ahmedabad,Udaipur - Ahmedabad,2024-06-02 00:00:00,261,10.2275299177612,18mt open body,Diesel,62.8674407777819,760.1,High,6,7.2
SYNX003795,Kochi,Madurai,Kochi - Madurai,2024-10-08 00:00:00,254,16.3257333516836,18mt mxl,Diesel,88.5233519665976,1033,Medium,7,7.8
SYNX003796,Kota,Panipat,Kota - Panipat,2024-04-08 00:00:00,596,8.8070183906526,17mt openbody,CNG,71.8016520044457,256.7,Medium,5,5.9
SYNX003797,Kochi,Vadodara,Kochi - Vadodara,2024-03-23 00:00:00,1769,5.46933037830454,16mt openbody,EV,58.6577371940162,316.6,Medium,4,5
SYNX003798,Indore,Jabalpur,Indore - Jabalpur,2024-11-20 00:00:00,532,8.99489175278155,17mt openbody,Diesel,40.2793325816414,279.8,Medium,5,5.9
SYNX003799,Salem,Indore,Salem - Indore,2024-07-06 00:00:00,1566,7.81881570657715,17mt openbody,CNG,84.3605010415049,461.3,Medium,5,5.9
SYNX003800,Agra,Chandigarh,Agra - Chandigarh,2024-01-06 00:00:00,516,23.9056908711901,24 MT OPENBODY,Diesel,47.6688260799397,1732.1,High,8,8.9
SYNX003801,Raipur,Guwahati,Raipur - Guwahati,2024-05-16 00:00:00,1454,7.28339792972859,17mt openbody,CNG,99.0795603749327,387.7,Medium,5,5.9
SYNX003802,Panipat,Ghaziabad,Panipat - Ghaziabad,2024-04-21 00:00:00,117,1.74337849670871,16mt openbody,Diesel,48.9135196930093,114.4,Medium,4,5
SYNX003803,Salem,Prayagraj,Salem - Prayagraj,2024-08-12 00:00:00,1975,16.9862115678473,18mt mxl,Diesel,51.7394018838885,2030.2,High,7,7.8
SYNX003804,Varanasi,Rajkot,Varanasi - Rajkot,2024-10-20 00:00:00,1603,9.66598888301236,17mt openbody,CNG,81.6909697962914,642.9,Medium,5,5.9
SYNX003805,Panipat,Trichy,Panipat - Trichy,2024-01-02 00:00:00,2595,6.81683571648189,17mt openbody,CNG,40.0101256095944,422.3,Medium,5,5.9
SYNX003806,Vijayawada,Hyderabad,Vijayawada - Hyderabad,2024-03-29 00:00:00,312,3.88782159437994,16mt openbody,Diesel,100,107.9,Medium,4,5
SYNX003807,Vijayawada,Coimbatore,Vijayawada - Coimbatore,2024-06-10 00:00:00,911,11.0274018363489,18mt open body,Diesel,89.1155010382155,829.2,High,6,7.2
SYNX003808,Chennai,Kanpur,Chennai - Kanpur,2024-07-23 00:00:00,1858,10.7831202250063,18mt open body,Diesel,65.15282691604,486.2,Medium,6,7.2
SYNX003809,Hubli,Ranchi,Hubli - Ranchi,2024-06-15 00:00:00,1735,11.1453889400393,18mt open body,CNG,73.7407644733533,765.2,Medium,6,7.2
SYNX003810,Vijayawada,Delhi,Vijayawada - Delhi,2024-05-19 00:00:00,1755,22.6110376853331,24 MT OPENBODY,Diesel,75.7487340358595,754.2,Medium,8,8.9
SYNX003811,Rohtak,Jalandhar,Rohtak - Jalandhar,2024-07-15 00:00:00,360,8.59583236480325,17mt openbody,CNG,57.4774558453359,536.6,Medium,5,5.9
SYNX003812,Udaipur,Siliguri,Udaipur - Siliguri,2024-12-21 00:00:00,1862,10.0414518828033,18mt open body,Diesel,89.8069983528322,452.3,Medium,6,7.2
SYNX003813,Bilaspur,Vadodara,Bilaspur - Vadodara,2024-08-19 00:00:00,1153,9.35160507564383,17mt openbody,Diesel,75.98499075817,433.8,Medium,5,5.9
SYNX003814,Pune,Belgaum,Pune - Belgaum,2024-09-30 00:00:00,381,1.37437998821475,16mt openbody,EV,50.2234388194283,103.2,High,4,5
SYNX003815,Mangalore,Agra,Mangalore - Agra,2024-11-24 00:00:00,2024,21.1234107748753,24 MT OPENBODY,Diesel,58.8451417703399,1525.3,High,8,8.9
SYNX003816,Belgaum,Bilaspur,Belgaum - Bilaspur,2024-11-28 00:00:00,1326,9.34258411679026,17mt openbody,Diesel,90.4799722752909,408.4,Medium,5,5.9
SYNX003817,Udaipur,Jaipur,Udaipur - Jaipur,2024-07-11 00:00:00,415,4.97762881900824,16mt openbody,EV,89.6593864549108,219.4,Medium,4,5
SYNX003818,Trichy,Varanasi,Trichy - Varanasi,2024-01-11 00:00:00,2096,18.2188935006398,21 MT OPENBODY,Diesel,78.2561192547518,999.1,Medium,7,7.8
SYNX003819,Varanasi,Jabalpur,Varanasi - Jabalpur,2024-12-25 00:00:00,481,14.2906335930236,18mt mxl,Diesel,59.8277938283699,1091.6,High,7,7.8
SYNX003820,Vijayawada,Guwahati,Vijayawada - Guwahati,2024-06-24 00:00:00,1962,4.77033838967466,16mt openbody,Diesel,85.2897429981217,275.7,Medium,4,5
SYNX003821,Mumbai,Panipat,Mumbai - Panipat,2024-03-11 00:00:00,1524,9.89938548662703,17mt openbody,EV,82.4885853788789,356.1,Medium,5,5.9
SYNX003822,Lucknow,Madurai,Lucknow - Madurai,2024-06-17 00:00:00,2381,11.8871960868094,18mt open body,Diesel,81.6055191927605,514.4,Medium,6,7.2
SYNX003823,Raipur,Guwahati,Raipur - Guwahati,2024-05-29 00:00:00,1454,1.87224003827525,16mt openbody,EV,52.5919859702471,141.6,High,4,5
SYNX003824,Lucknow,Jabalpur,Lucknow - Jabalpur,2024-01-10 00:00:00,524,10.19267455945,18mt open body,EV,74.5032732359544,1367.8,High,6,7.2
SYNX003825,Bangalore,Rajkot,Bangalore - Rajkot,2024-09-16 00:00:00,1578,2.87167388599724,16mt openbody,EV,42.8550241964431,356.2,High,4,5
SYNX003826,Belgaum,Ghaziabad,Belgaum - Ghaziabad,2024-08-01 00:00:00,1822,8.24276443469569,17mt openbody,Diesel,77.2662446674966,291.6,Medium,5,5.9
SYNX003827,Salem,Ludhiana,Salem - Ludhiana,2024-04-07 00:00:00,2690,8.53894211738535,17mt openbody,CNG,100,484.8,Medium,5,5.9
SYNX003828,Jalandhar,Patna,Jalandhar - Patna,2024-02-26 00:00:00,1413,23.714975176578,24 MT OPENBODY,Diesel,67.4354597805332,1064.2,Medium,8,8.9
SYNX003829,Thiruvananthapuram,Surat,Thiruvananthapuram - Surat,2024-02-28 00:00:00,1842,3.59582890956122,16mt openbody,EV,82.0423528090678,281.5,High,4,5
SYNX003830,Hyderabad,Hubli,Hyderabad - Hubli,2024-05-25 00:00:00,529,14.2784003308799,18mt mxl,Diesel,75.7541598156208,980.4,Medium,7,7.8
SYNX003831,Bilaspur,Indore,Bilaspur - Indore,2024-08-14 00:00:00,812,18.3508128066257,21 MT OPENBODY,Diesel,71.5179755026945,899.4,Medium,7,7.8
SYNX003832,Tirupati,Udaipur,Tirupati - Udaipur,2024-08-21 00:00:00,1697,9.49877689091013,17mt openbody,Diesel,44.0151715986837,1074.5,High,5,5.9
SYNX003833,Rohtak,Thiruvananthapuram,Rohtak - Thiruvananthapuram,2024-08-12 00:00:00,2832,1.45631434856461,16mt openbody,Diesel,72.8265943522411,59.6,Medium,4,5
SYNX003834,Lucknow,Kota,Lucknow - Kota,2024-02-11 00:00:00,674,4.17757274521054,16mt openbody,Diesel,69.7368649865224,163.8,Medium,4,5
SYNX003835,Madurai,Mumbai,Madurai - Mumbai,2024-01-16 00:00:00,1454,1.67958489466307,16mt openbody,Diesel,84.2306117900164,88.2,Medium,4,5
SYNX003836,Kanpur,Hyderabad,Kanpur - Hyderabad,2024-11-27 00:00:00,1282,3.24840793395331,16mt openbody,CNG,77.8710470179576,256.7,High,4,5
SYNX003837,Hyderabad,Bangalore,Hyderabad - Bangalore,2024-01-22 00:00:00,625,14.940538866161,18mt mxl,Diesel,87.1888551373948,1826.7,High,7,7.8
SYNX003838,Patna,Panipat,Patna - Panipat,2024-10-03 00:00:00,1137,7.47343760323105,17mt openbody,EV,47.2300911500669,1000.3,High,5,5.9
SYNX003839,Kota,Belgaum,Kota - Belgaum,2024-05-13 00:00:00,1314,13.1142355275705,18mt open body,Diesel,94.1551023605642,492.1,Medium,6,7.2
SYNX003840,Mangalore,Belgaum,Mangalore - Belgaum,2024-11-20 00:00:00,411,3.11434119227237,16mt openbody,EV,67.2168597834168,185.7,Medium,4,5
SYNX003841,Trichy,Madurai,Trichy - Madurai,2024-10-06 00:00:00,144,20.3468748628367,21 MT OPENBODY,Diesel,80.9273432299273,1567.1,High,8,8.9
SYNX003842,Sonipat,Aurangabad,Sonipat - Aurangabad,2024-06-17 00:00:00,1285,9.30839079972672,17mt openbody,Diesel,85.1177053984897,633.4,Medium,5,5.9
SYNX003843,Ahmedabad,Hubli,Ahmedabad - Hubli,2024-01-26 00:00:00,1116,7.71260675083179,17mt openbody,CNG,46.7352322879844,235.5,Medium,5,5.9
SYNX003844,Ranchi,Bhopal,Ranchi - Bhopal,2024-01-31 00:00:00,1008,10.9155101485765,18mt open body,Diesel,88.4493289864119,738.8,Medium,6,7.2
SYNX003845,Udaipur,Rohtak,Udaipur - Rohtak,2024-05-12 00:00:00,698,3.55934815212402,16mt openbody,Diesel,89.5024484278641,209.3,Medium,4,5
SYNX003846,Nashik,Gurgaon,Nashik - Gurgaon,2024-03-20 00:00:00,1245,4.82297845521064,16mt openbody,Diesel,99.3336387609291,256,Medium,4,5
SYNX003847,Jalandhar,Coimbatore,Jalandhar - Coimbatore,2024-12-28 00:00:00,2828,17.1235481955524,18mt mxl,Diesel,90.8335460217428,1256.3,High,7,7.8
SYNX003848,Coimbatore,Salem,Coimbatore - Salem,2024-03-09 00:00:00,185,11.1176671932583,18mt open body,Diesel,92.2411065579199,587.1,Medium,6,7.2
SYNX003849,Gurgaon,Coimbatore,Gurgaon - Coimbatore,2024-06-16 00:00:00,2424,3.50030278091311,16mt openbody,EV,40.0547025801714,485.6,High,4,5
SYNX003850,Gwalior,Ahmedabad,Gwalior - Ahmedabad,2024-08-21 00:00:00,837,27.0429893273119,24FT MA CONTAINER,Diesel,86.6642416560014,1389.3,Medium,8,8.9
SYNX003851,Vadodara,Agra,Vadodara - Agra,2024-04-29 00:00:00,910,9.00506898323915,17mt openbody,EV,73.1829769305728,502.2,Medium,5,5.9
SYNX003852,Thiruvananthapuram,Chennai,Thiruvananthapuram - Chennai,2024-05-26 00:00:00,780,16.6080757980639,18mt mxl,Diesel,95.1322862326878,2128.7,High,7,7.8
SYNX003853,Nashik,Mangalore,Nashik - Mangalore,2024-01-04 00:00:00,995,24.9262323383782,22FT RAIL CONTAINER,Diesel,85.168526739056,761.9,Medium,8,8.9
SYNX003854,Trichy,Ghaziabad,Trichy - Ghaziabad,2024-05-22 00:00:00,2490,17.7072632590056,18mt mxl,Diesel,56.5713137894477,2233.9,High,7,7.8
SYNX003855,Ludhiana,Gurgaon,Ludhiana - Gurgaon,2024-08-20 00:00:00,367,13.6597910272926,18mt open body,Diesel,73.8554370454827,1123.1,High,6,7.2
SYNX003856,Aurangabad,Kolkata,Aurangabad - Kolkata,2024-12-17 00:00:00,1727,2.10300274877,16mt openbody,Diesel,69.2242461164946,154,High,4,5
SYNX003857,Jaipur,Coimbatore,Jaipur - Coimbatore,2024-12-14 00:00:00,2215,3.32766774416341,16mt openbody,EV,69.7709475176226,208.4,Medium,4,5
SYNX003858,Ahmedabad,Belgaum,Ahmedabad - Belgaum,2024-08-11 00:00:00,1028,3.03865991983818,16mt openbody,EV,79.8809214832104,116.7,Medium,4,5
SYNX003859,Madurai,Pune,Madurai - Pune,2024-06-27 00:00:00,1325,6.28986292545898,17mt openbody,EV,83.2262432980879,807.5,High,5,5.9
SYNX003860,Kota,Kanpur,Kota - Kanpur,2024-03-11 00:00:00,585,2.9885404071845,16mt openbody,EV,90.707489878614,140.2,Medium,4,5
SYNX003861,Mumbai,Kanpur,Mumbai - Kanpur,2024-08-30 00:00:00,1400,28.6641297659562,24FT MA CONTAINER,Diesel,89.6969348933966,1312,Medium,8,8.9
SYNX003862,Faridabad,Guwahati,Faridabad - Guwahati,2024-05-25 00:00:00,1808,3.42668385836895,16mt openbody,Diesel,42.5985936439853,150.2,Medium,4,5
SYNX003863,Gwalior,Indore,Gwalior - Indore,2024-05-23 00:00:00,568,22.4471072716734,24 MT OPENBODY,Diesel,85.9334438516803,1787,High,8,8.9
SYNX003864,Hubli,Varanasi,Hubli - Varanasi,2024-04-06 00:00:00,1719,1.31620744855147,16mt openbody,EV,67.6719103585088,91.2,Medium,4,5
SYNX003865,Nagpur,Hubli,Nagpur - Hubli,2024-07-03 00:00:00,959,6.76649966181981,17mt openbody,Diesel,57.8949121216879,396.7,Medium,5,5.9
SYNX003866,Udaipur,Surat,Udaipur - Surat,2024-04-23 00:00:00,488,1.3979145791197,16mt openbody,EV,76.5861887533826,106.4,High,4,5
SYNX003867,Aurangabad,Varanasi,Aurangabad - Varanasi,2024-07-25 00:00:00,1237,6.06368269953747,17mt openbody,CNG,93.3974397764441,454.1,High,5,5.9
SYNX003868,Durgapur,Udaipur,Durgapur - Udaipur,2024-12-19 00:00:00,1732,3.75666799017908,16mt openbody,Diesel,100,133.1,Medium,4,5
SYNX003869,Hyderabad,Indore,Hyderabad - Indore,2024-09-03 00:00:00,817,1.50791859539578,16mt openbody,EV,44.5466836502438,91.6,Medium,4,5
SYNX003870,Bilaspur,Amritsar,Bilaspur - Amritsar,2024-07-16 00:00:00,1604,12.283042701075,18mt open body,Diesel,95.1430207278921,1061.8,High,6,7.2
SYNX003871,Gurgaon,Panipat,Gurgaon - Panipat,2024-10-06 00:00:00,130,9.39179651284033,17mt openbody,EV,76.0517241908553,1328.3,High,5,5.9
SYNX003872,Raipur,Thiruvananthapuram,Raipur - Thiruvananthapuram,2024-10-25 00:00:00,1877,8.11825799511419,17mt openbody,CNG,86.4013011514946,571,High,5,5.9
SYNX003873,Delhi,Udaipur,Delhi - Udaipur,2024-09-22 00:00:00,711,18.4596908692674,21 MT OPENBODY,Diesel,58.1077936613836,2219,High,7,7.8
SYNX003874,Salem,Panipat,Salem - Panipat,2024-10-29 00:00:00,2469,1.14812013404972,16mt openbody,CNG,38.8349366637114,43,Medium,4,5
SYNX003875,Udaipur,Surat,Udaipur - Surat,2024-03-13 00:00:00,488,4.23243424196034,16mt openbody,Diesel,85.2365255517018,249.8,Medium,4,5
SYNX003876,Delhi,Durgapur,Delhi - Durgapur,2024-06-23 00:00:00,1463,3.60598719032181,16mt openbody,EV,49.9406373216807,216,Medium,4,5
SYNX003877,Agra,Kolkata,Agra - Kolkata,2024-06-05 00:00:00,1453,11.1345046761647,18mt open body,Diesel,55.7406775610063,484.8,Medium,6,7.2
SYNX003878,Ahmedabad,Kochi,Ahmedabad - Kochi,2024-05-25 00:00:00,1885,12.1632671575166,18mt open body,Diesel,70.9514302569156,722.3,Medium,6,7.2
SYNX003879,Indore,Guntur,Indore - Guntur,2024-06-19 00:00:00,1074,4.19108260555319,16mt openbody,CNG,47.163921891135,308.2,High,4,5
SYNX003880,Sonipat,Nashik,Sonipat - Nashik,2024-06-11 00:00:00,1315,0.965219684236695,16mt openbody,CNG,100,65.9,Medium,4,5
SYNX003881,Faridabad,Rohtak,Faridabad - Rohtak,2024-03-28 00:00:00,110,5.93451850533196,16mt openbody,CNG,62.4222954641285,763.7,High,4,5
SYNX003882,Pune,Belgaum,Pune - Belgaum,2024-12-12 00:00:00,381,6.02618508092191,17mt openbody,Diesel,69.0465743674208,395,Medium,5,5.9
SYNX003883,Kota,Kanpur,Kota - Kanpur,2024-11-03 00:00:00,585,2.38081609334041,16mt openbody,Diesel,53.5244119951618,93.9,Medium,4,5
SYNX003884,Rohtak,Vijayawada,Rohtak - Vijayawada,2024-11-01 00:00:00,1798,24.8023211450732,22FT RAIL CONTAINER,Diesel,85.1954193472121,782.8,Medium,8,8.9
SYNX003885,Chennai,Jaipur,Chennai - Jaipur,2024-06-08 00:00:00,2009,2.08384743772508,16mt openbody,EV,67.5368990350823,95.6,Medium,4,5
SYNX003886,Rohtak,Jalandhar,Rohtak - Jalandhar,2024-06-07 00:00:00,360,2.91779646648522,16mt openbody,EV,73.8742403916641,386.2,High,4,5
SYNX003887,Visakhapatnam,Trichy,Visakhapatnam - Trichy,2024-04-07 00:00:00,1135,21.3175435180919,24 MT OPENBODY,Diesel,44.1441393070053,759.8,Medium,8,8.9
SYNX003888,Rohtak,Mumbai,Rohtak - Mumbai,2024-01-28 00:00:00,1444,14.7423698960988,18mt mxl,Diesel,78.5777328306794,953.2,Medium,7,7.8
SYNX003889,Durgapur,Ahmedabad,Durgapur - Ahmedabad,2024-01-26 00:00:00,1883,8.00318618466573,17mt openbody,Diesel,62.3471475371788,885.5,High,5,5.9
SYNX003890,Nagpur,Jabalpur,Nagpur - Jabalpur,2024-02-29 00:00:00,306,9.97470263088371,17mt openbody,EV,97.2961823095922,1207.4,High,5,5.9
SYNX003891,Madurai,Visakhapatnam,Madurai - Visakhapatnam,2024-05-17 00:00:00,1279,12.4329953091424,18mt open body,Diesel,74.6275163405967,932.2,High,6,7.2
SYNX003892,Agra,Raipur,Agra - Raipur,2024-10-29 00:00:00,943,11.2633512125249,18mt open body,Diesel,45.8639849442025,773.8,Medium,6,7.2
SYNX003893,Rohtak,Coimbatore,Rohtak - Coimbatore,2024-11-14 00:00:00,2485,8.9126545775319,17mt openbody,EV,75.3771206350038,1262,High,5,5.9
SYNX003894,Ghaziabad,Indore,Ghaziabad - Indore,2024-05-14 00:00:00,851,6.60830437105102,17mt openbody,CNG,94.9678182038636,280.7,Medium,5,5.9
SYNX003895,Thiruvananthapuram,Sonipat,Thiruvananthapuram - Sonipat,2024-07-25 00:00:00,2845,5.73775063951736,16mt openbody,Diesel,55.5583458270523,401.9,Medium,4,5
SYNX003896,Bilaspur,Panipat,Bilaspur - Panipat,2024-09-14 00:00:00,1205,9.63234674770328,17mt openbody,EV,73.6985848332132,375.8,Medium,5,5.9
SYNX003897,Prayagraj,Panipat,Prayagraj - Panipat,2024-10-22 00:00:00,815,13.3052660508698,18mt open body,Diesel,81.8599242816615,1786.1,High,6,7.2
SYNX003898,Aurangabad,Udaipur,Aurangabad - Udaipur,2024-04-30 00:00:00,687,18.454705176314,21 MT OPENBODY,Diesel,74.4232361661928,894.5,Medium,7,7.8
SYNX003899,Raipur,Mumbai,Raipur - Mumbai,2024-07-17 00:00:00,1181,13.3244831781963,18mt open body,Diesel,75.0312855731709,882.6,Medium,6,7.2
SYNX003900,Jabalpur,Tirupati,Jabalpur - Tirupati,2024-09-25 00:00:00,1330,9.15793861255798,17mt openbody,Diesel,52.7407598984213,446.9,Medium,5,5.9
SYNX003901,Kanpur,Amritsar,Kanpur - Amritsar,2024-12-26 00:00:00,979,10.4829882155545,18mt open body,Diesel,81.7365909325797,1241.8,High,6,7.2
SYNX003902,Kota,Vijayawada,Kota - Vijayawada,2024-08-03 00:00:00,1360,16.0656001937049,18mt mxl,Diesel,68.3672577689751,702,Medium,7,7.8
SYNX003903,Rajkot,Kolkata,Rajkot - Kolkata,2024-12-11 00:00:00,2255,2.61739303596281,16mt openbody,EV,86.9414908965243,87.3,Medium,4,5
SYNX003904,Jabalpur,Lucknow,Jabalpur - Lucknow,2024-07-26 00:00:00,524,3.33021684833716,16mt openbody,Diesel,48.6386913691421,107.8,Medium,4,5
SYNX003905,Jalandhar,Indore,Jalandhar - Indore,2024-06-14 00:00:00,1197,6.81088488281812,17mt openbody,EV,97.9111054045642,477,Medium,5,5.9
SYNX003906,Rajkot,Ahmedabad,Rajkot - Ahmedabad,2024-05-15 00:00:00,248,8.58023643388996,17mt openbody,Diesel,69.3321798361823,631.8,High,5,5.9
SYNX003907,Jalandhar,Belgaum,Jalandhar - Belgaum,2024-11-15 00:00:00,2155,2.61832738704517,16mt openbody,Diesel,59.7094804452611,146.1,Medium,4,5
SYNX003908,Panipat,Nagpur,Panipat - Nagpur,2024-03-17 00:00:00,1177,3.64578052374833,16mt openbody,EV,79.9006243782081,143.3,Medium,4,5
SYNX003909,Durgapur,Chandigarh,Durgapur - Chandigarh,2024-07-16 00:00:00,1642,10.0134800103946,18mt open body,CNG,71.0804024426058,296.2,Medium,6,7.2
SYNX003910,Noida,Kolkata,Noida - Kolkata,2024-02-07 00:00:00,1605,7.85870765930281,17mt openbody,CNG,52.9203323167442,829,High,5,5.9
SYNX003911,Mumbai,Thiruvananthapuram,Mumbai - Thiruvananthapuram,2024-07-13 00:00:00,1565,8.13072768775792,17mt openbody,CNG,75.7571752472144,407,Medium,5,5.9
SYNX003912,Belgaum,Indore,Belgaum - Indore,2024-11-14 00:00:00,971,25.8871075848645,22FT RAIL CONTAINER,Diesel,77.5020319608489,2113.5,High,8,8.9
SYNX003913,Raipur,Ludhiana,Raipur - Ludhiana,2024-01-18 00:00:00,1522,6.46250823050555,17mt openbody,EV,99.3872911424501,819.7,High,5,5.9
SYNX003914,Gwalior,Nashik,Gwalior - Nashik,2024-06-22 00:00:00,1031,3.02436624941534,16mt openbody,Diesel,38.5665847312789,113.7,Medium,4,5
SYNX003915,Guntur,Sonipat,Guntur - Sonipat,2024-03-09 00:00:00,1817,8.24313447677301,17mt openbody,Diesel,93.9087040426629,574.7,Medium,5,5.9
SYNX003916,Kolkata,Bilaspur,Kolkata - Bilaspur,2024-06-07 00:00:00,803,16.9079942641651,18mt mxl,Diesel,76.9247542221958,851.3,Medium,7,7.8
SYNX003917,Kolkata,Rohtak,Kolkata - Rohtak,2024-02-27 00:00:00,1713,8.78422655650001,17mt openbody,EV,82.3585294651816,467.8,Medium,5,5.9
SYNX003918,Sonipat,Ludhiana,Sonipat - Ludhiana,2024-01-20 00:00:00,299,24.1039777485647,22FT RAIL CONTAINER,Diesel,54.4531819053588,1767.3,High,8,8.9
SYNX003919,Guntur,Delhi,Guntur - Delhi,2024-08-12 00:00:00,1775,27.0565782994805,24FT MA CONTAINER,Diesel,64.3774597194504,2035.2,High,8,8.9
